Date,Census,Tree_Number,Shelter_type,Builder_order,Ara,Hem,Lep,Col,Orth,Hym,Dip,Egg,Gall,Miscellaneous,Leaf Count,Reps,,,,,,,,,
6/25/24,2,T08-09,Fold,Lep,0,0,1,0,0,0,0,0,0,Pupa,1,1,,,,,,,,,
6/25/24,2,T08-09,Curl,Hem,0,3,0,0,0,0,1,0,0,Syrphid larva,1,2,,,,,,,,,
6/25/24,2,T08-09,Curl,Hem,0,4,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T08-09,Curl,Hem,0,5,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/25/24,2,T08-09,Curl,Hem,0,7,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T08-09,Curl,Hem,0,2,0,0,0,0,0,0,0,,1,4,,,,,,,,,
6/25/24,2,T08-09,Web,Ara,0,0,0,0,0,0,0,1,0,Egg sac,1,1,,,,,,,,,
6/25/24,2,T08-09,Curl,Hem,0,9,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T08-09,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T08-09,Curl,Hem,0,0,0,1,0,0,0,0,0,Click beetle,1,1,,,,,,,,,
6/25/24,2,T08-09,Curl,Hem,0,6,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T08-09,Curl,Hem,0,3,0,0,0,0,0,0,0,,1,3,,,,,,,,,
6/25/24,2,T08-09,Web,Ara,1,0,0,0,0,0,0,0,0,iNat,4,1,,,,,,,,,
6/25/24,2,T08-09,Web,Lep,0,0,0,0,0,0,0,0,0,Eclosed pupa,1,1,,,,,,,,,
6/25/24,2,T08-09,Curl,Hem,0,11,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T08-09,Tie,Hem,0,1,0,0,0,0,0,0,0,Probably hem. Lots of white fluff,2,1,,,,,,,,,
6/25/24,2,T08-09,Curl,Hem,0,15,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T08-09,Gall,,0,0,0,0,0,0,0,0,1706,Fuzzy galls,NA,NA,,,,,,,,,
6/25/24,2,T07-03,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T07-03,Web,Ara,0,0,0,0,0,0,0,0,0,1 Lep or hym cocoon iNat,1,1,,,,,,,,,
6/25/24,2,T07-03,Web,Ara,0,0,0,0,0,0,0,0,0,Shed spider skin,3,1,,,,,,,,,
6/25/24,2,T07-03,Web,Ara,0,0,0,0,0,0,0,1,0,Spider egg sac twig web,0,1,,,,,,,,,
6/25/24,2,T07-04,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T07-05,Fold,Lep,0,0,0,0,0,0,0,0,0,Little edge fold,1,21,,,,,,,,,
6/25/24,2,T07-05,Fold,Lep,0,1,1,0,0,0,0,0,0,Hem - aphid ,1,1,,,,,,,,,
6/25/24,2,T07-05,Fold,Lep,0,0,0,1,0,0,0,0,0,Little edge fold,1,1,,,,,,,,,
6/25/24,2,T07-05,Web,Lep,0,0,0,0,0,0,0,0,0,Eclosed pupa,1,1,,,,,,,,,
6/25/24,2,T07-05,Web,Ara,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/25/24,2,T07-05,Tie,Lep,0,3,1,0,0,0,0,0,0,,2,1,,,,,,,,,
6/25/24,2,T07-05,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,3,,,,,,,,,
6/25/24,2,T07-05,Web,Ara,0,0,0,0,0,0,0,0,0,Plus twig,2,1,,,,,,,,,
6/25/24,2,T07-05,Gall,Mites,0,0,0,0,0,0,0,27,0,Witch hats,NA,NA,,,,,,,,,
6/24/24,2,T01-02,Gall,,0,0,0,0,0,0,0,0,1,,NA,NA,,,,,,,,,
6/24/24,2,T01-04,Gall,,0,0,0,0,0,0,0,0,134,Oak leaf blister galls,NA,NA,,,,,,,,,
6/24/24,2,T01-05,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
6/24/24,2,T01-07,Tie,Unk,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T01-07,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/24/24,2,T01-08,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T01-08,Roll,Lep,0,0,0,0,0,0,0,0,0,Leaf dead but still attatched ,1,1,,,,,,,,,
6/24/24,2,T01-14,Web,Ara,1,0,0,0,0,0,0,0,0,Web on branch and flagging,0,1,,,,,,,,,
6/24/24,2,T01-10,Gall,,0,0,0,0,0,0,0,0,24,11 Fuzzy iNat 13 Tube iNat,NA,NA,,,,,,,,,
6/24/24,2,T01-10,Web,Ara,0,0,0,0,0,0,0,0,0,Shed spider skin,1,1,,,,,,,,,
6/24/24,2,T01-10,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T01-17,Gall,,0,0,0,0,0,0,0,0,1,1 Fuzzy,NA,NA,,,,,,,,,
6/24/24,2,T01-17,Web,Ara,0,0,0,0,0,0,0,1,0,Spider egg sac,3,1,,,,,,,,,
6/24/24,2,T01-17,Web,Ara,0,0,0,0,0,0,0,0,0,On twigs,0,2,,,,,,,,,
6/24/24,2,T02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
6/24/24,2,T02-03,Roll,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-18,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-18,Web,Ara,1,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
6/24/24,2,T02-18,Web,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T02-18,Web,Unk,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
6/24/24,2,T02-07,Web,Ara,0,0,0,0,0,0,0,0,0,"2 leaves plus twigs in range, 21 leaves out of range",2,1,,,,,,,,,
6/24/24,2,T02-07,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,3,,,,,,,,,
6/24/24,2,T02-07,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-07,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T02-07,Fold,Lep,0,0,0,1,0,0,0,0,0,Click beetle,1,1,,,,,,,,,
6/24/24,2,T02-07,Fold,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-07,Web,Lep,0,0,0,0,0,0,0,0,0,Old Acrobasis web?,2,1,,,,,,,,,
6/24/24,2,T02-08,Fold,Lep,0,0,0,1,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-08,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-09,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-09,Web,Ara,1,0,0,0,0,0,0,0,0,Between branch and trunk,0,1,,,,,,,,,
6/24/24,2,T02-10,Web,Ara,1,0,0,0,0,0,0,0,0,3 leaves in range plus 2 out of range,3,1,,,,,,,,,
6/24/24,2,T02-10,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T02-10,Web,Ara,0,0,0,0,0,0,0,0,0,Twigs and trunk in range plus two leaves out of range,0,1,,,,,,,,,
6/24/24,2,T02-13,Web,Ara,0,0,0,0,0,0,0,0,0,On twigs and branches,0,1,,,,,,,,,
6/24/24,2,T02-13,Web,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-13,Web,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-13,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-13,Web,Ara,0,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
6/24/24,2,T02-15,Web,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T02-15,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T06-08,Roll,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T06-08,Fold,Lep,0,0,0,0,0,0,0,0,0,Little edge fold,1,6,,,,,,,,,
6/25/24,2,T06-08,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
6/25/24,2,T06-08,Fold,Lep,0,0,1,0,0,0,0,0,0,Little edge fold,1,2,,,,,,,,,
6/25/24,2,T06-08,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twig,3,1,,,,,,,,,
6/25/24,2,T06-08,Web,Ara,0,0,0,0,0,0,0,0,0,Twig web,0,1,,,,,,,,,
6/25/24,2,T06-08,Gall,Mites,0,0,0,0,0,0,0,0,11,Witch hats,NA,NA,,,,,,,,,
6/25/24,2,T06-06,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T06-06,Web,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T06-06,Curl,Hem,0,2,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T06-06,Curl,Hem,0,1,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/25/24,2,T06-06,Web,Ara,1,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/25/24,2,T06-06,Gall,,0,0,0,0,0,0,0,0,234,Fuzzies,NA,NA,,,,,,,,,
6/24/24,2,T03-07,Web,Unk,0,0,0,0,0,0,0,0,0,On branch,0,1,,,,,,,,,
6/24/24,2,T03-09,Gall,,0,0,0,0,0,0,0,0,2,Pink fuzzy,NA,NA,,,,,,,,,
6/24/24,2,T04-01,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T04-05,Web,Unk,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T04-06,Web,Ara,1,0,0,0,0,0,0,0,0,On twig and trunk,0,1,,,,,,,,,
6/24/24,2,T04-06,Curl,Hem,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T04-06,Web,Unk,0,20,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T04-09,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T04-09,Web,Ara,1,0,0,0,0,0,0,0,0,On branches plus twig in web,0,1,,,,,,,,,
6/24/24,2,T04-09,Fold,Lep,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T04-20,Web,Ara,3,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
6/24/24,2,T04-20,Fold,Unk,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T04-20,Web,Ara,1,0,0,0,0,0,0,0,0,Twig in web,1,1,,,,,,,,,
6/24/24,2,T04-20,Web,Ara,1,0,0,0,0,0,0,0,0,Plus 1 dead leaf,4,1,,,,,,,,,
6/24/24,2,T04-20,Web,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T04-20,Web,Unk,0,1,0,0,0,0,0,0,0,,3,1,,,,,,,,,
6/24/24,2,T04-15,Web,Ara,0,0,0,0,0,0,0,0,0,On twig and trunk,0,1,,,,,,,,,
6/24/24,2,T04-15,Web,Ara,1,0,0,0,0,0,0,0,0,Web in a fold,1,1,,,,,,,,,
6/24/24,2,T04-15,Gall,,0,0,0,0,0,0,0,0,35,Finger gall,NA,NA,,,,,,,,,
6/24/24,2,T04-16,Roll,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T04-16,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,2,,,,,,,,,
6/24/24,2,T04-16,Web,Unk,0,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
6/24/24,2,T04-18,Roll,Lep,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T04-18,Tie,Lep,0,2,1,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T04-18,Web,Ara,0,0,0,0,0,0,0,0,0,Had many bugs trapped,1,1,,,,,,,,,
6/24/24,2,T04-18,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,20,,,,,,,,,
6/24/24,2,T04-18,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,5,,,,,,,,,
6/24/24,2,T04-18,Web,Ara,1,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
6/24/24,2,T04-18,Web,Ara,1,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
6/24/24,2,T04-18,Web,Ara,1,0,0,0,0,0,0,0,0,Plus many twigs,7,1,,,,,,,,,
6/24/24,2,T04-18,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T04-18,Roll,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T04-18,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T04-18,Web,Ara,0,0,0,0,0,0,0,0,0,Plus branch,2,1,,,,,,,,,
6/24/24,2,T04-18,Gall,,0,0,0,0,0,0,0,0,22,21 Witch hats 1 Point,NA,NA,,,,,,,,,
6/24/24,2,T05-01,Web,Ara,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/24/24,2,T05-01,Web,Ara,0,0,0,0,0,0,0,0,0,,3,2,,,,,,,,,
6/24/24,2,T05-01,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T05-01,Web,Ara,1,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T05-01,Gall,,0,0,0,0,0,0,0,0,68,Bump,NA,NA,,,,,,,,,
6/24/24,2,T01-01,Gall,,0,0,0,0,0,0,0,0,25,18 Orange 7 Spikey pinch,NA,NA,,,,,,,,,
6/24/24,2,T01-01,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T01-07,Gall,,0,0,0,0,0,0,0,0,4,Pinch,NA,NA,,,,,,,,,
6/24/24,2,T01-09,Roll,Lep,0,0,0,0,0,0,0,0,0,Eclosed pupa,1,1,,,,,,,,,
6/24/24,2,T01-09,Web,Ara,0,0,0,0,0,0,0,1,0,Fold included,2,1,,,,,,,,,
6/24/24,2,T01-11,Gall,,0,0,0,0,0,0,0,0,44,11 Spike pinch 11 Orange 22 Bumps,NA,NA,,,,,,,,,
6/24/24,2,T01-12,Web,Ara,1,0,0,0,0,0,0,0,0,Plus 1 dead spider/ dead skin,0,1,,,,,,,,,
6/24/24,2,T01-12,Web,Ara,0,0,0,0,0,0,0,0,0,,6,1,,,,,,,,,
6/24/24,2,T01-18,Gall,,0,0,0,0,0,0,0,0,193,White spots/ blister,NA,NA,,,,,,,,,
6/24/24,2,T02-04,Fold,Lep,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-04,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,2,,,,,,,,,
6/24/24,2,T02-05,Web,Ara,0,0,0,0,0,0,0,0,0,Plus branch,6,1,,,,,,,,,
6/24/24,2,T02-05,Gall,,0,0,0,0,0,0,0,0,151,,NA,NA,,,,,,,,,
6/24/24,2,T02-07,Fold,Lep,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-07,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/24/24,2,T02-07,Fold,Unk,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-07,Fold,Ara,0,0,0,0,0,0,0,1,0,Spider egg sac,1,1,,,,,,,,,
6/24/24,2,T02-07,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-07,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-07,Fold,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-07,Web,Ara,1,0,0,0,0,0,0,0,0,Plus branches,2,1,,,,,,,,,
6/24/24,2,T02-07,Tie,Lep,0,0,1,0,0,0,0,0,0,Dead leaf fold tied to two other leaves,3,1,,,,,,,,,
6/24/24,2,T02-09,Fold,Unk,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-09,Fold,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-09,Web,Ara,0,0,0,0,0,0,0,0,0,Plus branch,4,1,,,,,,,,,
6/24/24,2,T02-09,Web,Ara,0,0,0,0,0,0,0,0,0,Plus branch,2,1,,,,,,,,,
6/24/24,2,T02-11,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-11,Web,Ara,0,0,0,0,0,0,0,0,0,Plus branches,4,1,,,,,,,,,
6/24/24,2,T02-11,Web,Ara,1,0,0,0,0,0,0,0,0,Plus branches,1,1,,,,,,,,,
6/24/24,2,T02-12,Fold,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T02-16,Web,Ara,0,0,0,0,0,0,0,0,0,3 leaves under line,4,1,,,,,,,,,
6/24/24,2,T02-17,Web,Ara,1,0,0,0,0,0,0,1,0,,4,1,,,,,,,,,
6/24/24,2,T02-17,Web,Ara,0,0,0,0,0,0,0,0,0,Plus branches,2,1,,,,,,,,,
6/24/24,2,T02-17,Roll,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T03-01,Web,Ara,0,0,0,0,0,0,0,0,0,On branches,0,2,,,,,,,,,
6/24/24,2,T03-01,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T03-01,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/24/24,2,T03-01,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T03-01,Gall,,0,0,0,0,0,0,0,0,17,16 Orange 1 Pinched vein,NA,NA,,,,,,,,,
6/24/24,2,T03-12,Web,Ara,0,0,0,0,0,0,0,0,0,Plus twig and trunk,2,1,,,,,,,,,
6/24/24,2,T03-12,Web,Ara,0,0,0,0,0,0,0,0,0,Plus twig and trunk,3,3,,,,,,,,,
6/24/24,2,T03-06,Web,Ara,0,0,0,0,0,0,0,0,0,On branches,0,1,,,,,,,,,
6/24/24,2,T03-06,Web,Unk,0,0,0,0,0,0,0,0,0,On twigs and stems,0,1,,,,,,,,,
6/24/24,2,T03-06,Gall,,0,0,0,0,0,0,0,0,25,Orange,NA,NA,,,,,,,,,
6/25/24,2,T06-01,Gall,,0,0,0,0,0,0,0,0,108,Doughnut iNat,NA,NA,,,,,,,,,
6/25/24,2,T06-01,Web,Ara,1,0,0,0,0,0,0,0,0,Ribbed lep cocoon on 1 leaf but probably predates the web,3,1,,,,,,,,,
6/25/24,2,T06-01,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twig,2,1,,,,,,,,,
6/25/24,2,T06-01,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T06-01,Gall,,0,0,0,0,0,0,0,0,5,Orange,NA,NA,,,,,,,,,
6/25/24,2,T06-01,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,32,,,,,,,,,
6/25/24,2,T06-01,Web,Ara,0,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
6/25/24,2,T06-01,Curl,Hem,0,1,0,0,0,0,0,0,0,,1,2,,,,,,,,,
6/25/24,2,T06-01,Web,Ara,0,0,0,0,0,0,0,0,0,,3,2,,,,,,,,,
6/25/24,2,T06-01,Curl,Hem,0,0,0,1,0,0,0,0,0,Click beetle,1,1,,,,,,,,,
6/25/24,2,T06-01,Web,Ara,0,0,0,0,0,0,0,0,0,Plus twig,3,3,,,,,,,,,
6/25/24,2,T06-01,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twig,3,2,,,,,,,,,
6/25/24,2,T06-01,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
6/25/24,2,T06-01,Fold,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T06-01,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T06-01,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T06-01,Web,Ara,0,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
6/25/24,2,T06-01,Curl,Hem,0,0,0,1,0,0,0,0,0,Flew out- sounded like a beetle,1,1,,,,,,,,,
6/25/24,2,T06-01,Web,Ara,1,0,0,0,0,0,0,0,0,With 2 curled leaves,4,1,,,,,,,,,
6/25/24,2,T06-01,Web,Ara,1,0,0,0,0,0,0,0,0,"With 2 curled leaves, orchard spider",4,1,,,,,,,,,
6/25/24,2,T06-02,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T06-02,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,7,,,,,,,,,
6/25/24,2,T06-02,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T06-02,Fold,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T06-02,Curl,Hem,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T06-02,Tie,Unk,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/25/24,2,T06-02,Curl,Hem,0,0,0,2,0,0,0,0,0,iNat,1,1,,,,,,,,,
6/25/24,2,T06-04,Web,Ara,0,0,0,0,0,0,0,0,0,Plus twig,3,1,,,,,,,,,
6/25/24,2,T06-04,Web,Ara,0,0,0,0,0,0,0,0,0,Plus twig,2,2,,,,,,,,,
6/25/24,2,T06-04,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twig.Two dead gnats in web,1,1,,,,,,,,,
6/25/24,2,T06-04,Web,Ara,29,0,0,0,0,0,0,1,0,Twig web. Adult plus 28 spiderlings and egg sac,0,1,,,,,,,,,
6/25/24,2,T06-04,Gall,,0,0,0,0,0,0,0,0,1,Orange,NA,NA,,,,,,,,,
6/25/24,2,T06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
6/25/24,2,T06-07,Web,Ara,0,0,0,0,0,0,0,0,0,Twig web,0,1,,,,,,,,,
6/25/24,2,T06-07,Web,Ara,0,0,0,0,0,0,0,0,0,Plus twig,4,2,,,,,,,,,
6/25/24,2,T06-07,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twig,2,1,,,,,,,,,
6/25/24,2,T06-07,Web,Ara,1,0,0,0,0,0,0,0,0,,6,1,,,,,,,,,
6/25/24,2,T06-07,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twig,3,1,,,,,,,,,
6/25/24,2,T06-08,Fold,Lep,0,0,0,0,0,0,0,0,0,Little edge fold,1,8,,,,,,,,,
6/25/24,2,T06-08,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twig,1,1,,,,,,,,,
6/25/24,2,T06-08,Web,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/25/24,2,T06-08,Web,Ara,0,0,0,0,0,0,0,1,0,Spider egg sac,1,3,,,,,,,,,
6/25/24,2,T06-08,Web,Ara,0,0,0,0,0,0,0,0,0,Branches and twigs,0,1,,,,,,,,,
6/25/24,2,T06-08,Roll,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T03-03,Web,Ara,0,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
6/24/24,2,T03-03,Web,Ara,1,0,0,0,0,0,0,0,0,iNat. On twigs and trunk too,4,1,,,,,,,,,
6/24/24,2,T03-03,Web,Ara,0,0,0,0,0,0,0,0,0,Shed spider skin,4,1,,,,,,,,,
6/24/24,2,T03-03,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T03-03,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T03-03,Web,Ara,1,0,0,0,0,0,0,0,0,Between leaf and branch,1,1,,,,,,,,,
6/24/24,2,T03-03,Gall,Fungus,0,0,0,0,0,0,0,0,41,Orange,NA,NA,,,,,,,,,
6/24/24,2,T03-04,Gall,Fungus,0,0,0,0,0,0,0,0,22,Orange,NA,NA,,,,,,,,,
6/24/24,2,T03-04,Web,Ara,0,0,0,0,0,0,0,0,0,Plus twig,3,1,,,,,,,,,
6/24/24,2,T03-04,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T03-05,Gall,,0,0,0,0,0,0,0,0,15,"1 Pink fuzzy (iNat), 14 Pink bumps (iNat)",NA,NA,,,,,,,,,
6/24/24,2,T03-08,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T03-08,Web,Ara,0,0,0,0,0,0,0,1,0,,1,1,,,,,,,,,
6/24/24,2,T03-08,Gall,,0,0,0,0,0,0,0,0,2,Pink fuzzy,NA,NA,,,,,,,,,
6/24/24,2,T03-10,Web,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T03-11,Gall,,0,0,0,0,0,0,0,0,2,Fuzzy green on underside,NA,NA,,,,,,,,,
6/24/24,2,T03-11,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T04-03,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T04-03,Web,Ara,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
6/24/24,2,T04-03,Roll,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T04-03,Gall,,0,0,0,0,0,0,0,0,27,Witch hats,NA,NA,,,,,,,,,
6/24/24,2,T04-04,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T04-04,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T04-07,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T04-07,Web,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T04-08,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
6/24/24,2,T04-08,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
6/24/24,2,T04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
6/24/24,2,T04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
6/24/24,2,T04-13,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,3,,,,,,,,,
6/24/24,2,T04-13,Web,Ara,0,0,0,0,0,0,0,0,0,Inside one of the curls,1,1,,,,,,,,,
